data	INT_EPISODIO	dia_semana	feriado	festas	mean_x	mean_y	Precipitacao diaria (mm)	Velocidade do vento media diaria (m/s)
2017-12-27	0	Wednesday			5.2531862258899995	11.560593181199998	28.5	1.4
2017-12-28	3.0	Thursday			8.496293809680001	13.2816116545	10.2	0.5
2017-12-29	2.0	Friday			10.182539728	14.4942033556	8.7	0.7
2017-12-30	0	Saturday			11.4694720374	14.9650618235	4.6	0.3
2017-12-31	0	Sunday			5.37055513594	12.796172142	0.0	0.5
2018-01-01	1.0	Monday	Ano Novo		5.2710055775099995	12.5276367399	8.5	0.5
2018-01-02	2.0	Tuesday			2.28979725308	10.9430234697		0.0
2018-01-03	0	Wednesday			2.91372982661	11.160440550899999		
2018-01-04	1.0	Thursday			6.43703805076	18.8993324704	0.1	0.5
2018-01-05	0	Friday			3.00269985199	15.5162823995	0.0	0.5
2018-01-06	0	Saturday			8.58069515228	18.091204961099997	0.6	0.4
2018-01-07	1.0	Sunday			14.1743432151	19.785203721800002	0.0	0.5
2018-01-08	0	Monday			13.131430625899998	34.4937070211	0.0	0.6
2018-01-09	0	Tuesday			18.3483609094	36.6354696486	0.0	0.2
2018-01-10	3.0	Wednesday			11.7879685296	26.3039459652	0.0	0.4
2018-01-11	3.0	Thursday			5.13905784819	14.2724849913	0.2	0.1
2018-01-12	0	Friday			4.83341476652	12.9277791977	0.0	0.0
2018-01-13	1.0	Saturday			2.7097902562900003	10.3042046229	15.1	0.1
2018-01-14	0	Sunday			0.629322979185	7.95776218838	13.3	0.2
2018-01-15	0	Monday			1.29291098648	9.85600354936	0.1	0.0
2018-01-16	1.0	Tuesday			7.23223193487	13.062167591500002	1.4	0.1
2018-01-17	2.0	Wednesday			4.1194756560900005	14.870810826600001	0.4	0.1
2018-01-18	1.0	Thursday			3.5807032320199994	14.894780159000002	0.1	0.2
2018-01-19	0	Friday			2.40787416034	14.9167421129	0.1	0.0
2018-01-20	0	Saturday			0.620657773481	10.4926975038	0.0	0.1
2018-01-21	0	Sunday			8.07777341207	12.454601923599999		0.0
2018-01-22	2.0	Monday			7.226605839199999	13.603790601099998		0.0
2018-01-23	2.0	Tuesday			4.9795749982199995	13.0019567278		0.0
2018-01-24	2.0	Wednesday			2.22609527906	13.118912273		0.0
2018-01-25	1.0	Thursday			2.30047975646	11.0783117082		0.0
2018-01-26	0	Friday			0.9273683892360001	10.5717870924		0.0
2018-01-27	1.0	Saturday			1.3695860041499999	12.397412724		0.0
2018-01-28	0	Sunday			3.89306184981	14.539030392999999		0.0
2018-01-29	0	Monday			6.812784830730001	16.462782224		0.0
2018-01-30	2.0	Tuesday			4.17026257515	17.127938588499998		0.0
2018-01-31	0	Wednesday			1.13412744469	16.0967188941		0.0
2018-02-01	1.0	Thursday			10.1530508465	13.296451886500002	5.3	0.6
2018-02-02	0	Friday			-0.74900370174	9.99591085646		0.0
2018-02-03	0	Saturday			2.5899280707	13.133959134400001		
2018-02-04	1.0	Sunday			9.053307109410001	14.975822342799999	0.2	0.5
2018-02-05	2.0	Monday			6.72497150633	14.7105474472	0.1	0.6
2018-02-06	0	Tuesday			10.2811221017	21.2536966536	0.7	0.6
2018-02-07	3.0	Wednesday			14.471230189000002	18.5017085605	0.8	0.5
2018-02-08	2.0	Thursday			19.2342641619	38.8516243829	0.0	0.2
2018-02-09	1.0	Friday			18.7104892731	33.8356971741	0.0	0.5
2018-02-10	0	Saturday			11.9425256517	26.1276287503	0.0	0.2
2018-02-11	1.0	Sunday			10.856184535599999	16.0648164749	0.1	0.3
2018-02-12	1.0	Monday			9.09977732764	14.8405777613	0.1	0.1
2018-02-13	0	Tuesday	Carnaval		0.512826432784	10.2096417745		
2018-02-14	2.0	Wednesday			9.38077640533	11.7980544832		
2018-02-15	2.0	Thursday			10.3713498645	12.7266952727		
2018-02-16	0	Friday			8.445645014439997	14.0732196172		
2018-02-17	0	Saturday			5.530424912769999	15.793760405599999		
2018-02-18	2.0	Sunday			3.2290557490499996	14.885105556900001		
2018-02-19	2.0	Monday			6.44923321406	14.4918398327		
2018-02-20	0	Tuesday			4.91434404585	17.783504697999998		
2018-02-21	2.0	Wednesday			3.4243627919099997	15.8922621409		
2018-02-22	3.0	Thursday			2.43106076452	14.3400073581		
2018-02-23	0	Friday			1.80655521817	13.4327787823		
2018-02-24	0	Saturday			-2.1112083726499997	14.4966217677		
2018-02-25	1.0	Sunday			-1.08359183205	17.118715286300002		
2018-02-26	1.0	Monday			2.7491806613099996	18.043954849200002		
2018-02-27	0	Tuesday			1.34388290511	9.809714211360001		
2018-02-28	2.0	Wednesday			2.920194202	9.30513445536		0.0
2018-03-01	1.0	Thursday			11.955080985999999	14.1244176229	10.7	0.8
2018-03-02	0	Friday			-0.173996605393	8.33009401957		0.0
2018-03-03	0	Saturday			6.449158350630001	11.7583693398		
2018-03-04	1.0	Sunday			7.453877237110001	12.7200406392	0.1	1.4
2018-03-05	1.0	Monday			8.950235472789998	19.752023273	0.0	0.5
2018-03-06	1.0	Tuesday			10.4955905279	17.309161927999998	0.3	0.8
2018-03-07	2.0	Wednesday			12.8245029449	21.446524726	1.7	0.4
2018-03-08	2.0	Thursday			21.1529918247	38.725288815	0.0	0.1
2018-03-09	0	Friday			15.9385345247	24.6898752848	0.0	0.6
2018-03-10	0	Saturday			13.078868442100001	29.2088919746	0.0	0.3
2018-03-11	1.0	Sunday			9.31515312195	15.3997768826	0.1	0.1
2018-03-12	1.0	Monday			9.50346363915	14.6658800973	0.1	0.3
2018-03-13	0	Tuesday			7.01213264465	15.196452776600001	0.3	0.7
2018-03-14	1.0	Wednesday			7.373488479189999	12.8451119529	0.5	0.9
2018-03-15	1.0	Thursday			4.777689033080001	10.9241411421	0.3	1.6
2018-03-16	0	Friday			3.46972256237	11.311400201600001	0.2	0.6
2018-03-17	1.0	Saturday			3.8349610169699995	11.1155317095	0.1	0.8
2018-03-18	0	Sunday			3.24972422918	12.6643332375	0.2	0.4
2018-03-19	1.0	Monday			2.67901388804	11.1505542331	0.2	0.7
2018-03-20	0	Tuesday			1.85207414627	11.796961254500001	0.1	1.0
2018-03-21	2.0	Wednesday			0.058989078517899994	14.9661845101	0.1	0.7
2018-03-22	0	Thursday			1.7492904928	14.57502683	2.5	0.4
2018-03-23	1.0	Friday			4.42629271083	11.7510148154	0.4	0.5
2018-03-24	0	Saturday			3.3239168326099997	11.395070076	0.1	1.2
2018-03-25	1.0	Sunday			3.7674002912300004	12.7023610009	0.2	1.3
2018-03-26	0	Monday			1.75099853675	15.4137475755	0.2	0.8
2018-03-27	1.0	Tuesday			6.52119530572	17.734274758199998	0.2	0.6
2018-03-28	2.0	Wednesday			6.0301774342900005	13.3724454244	0.2	0.6
2018-03-29	2.0	Thursday		Endoencas	3.4709542327499996	11.0328161452	0.1	0.5
2018-03-30	0	Friday	Sexta Feira Santa		2.18058631155	9.26184240977	0.1	1.1
2018-03-31	0	Saturday			3.49923615985	13.132017559500001	0.1	1.2
2018-04-01	0	Sunday	Domingo de Pascoa		10.5122823715	13.1692940394	3.8	0.4
2018-04-02	0	Monday			0.506182422241	9.4878961775		0.0
2018-04-03	1.0	Tuesday			3.69560888078	10.899237102899999		
2018-04-04	1.0	Wednesday			6.8996615939699995	13.747253206	0.1	1.8
2018-04-05	1.0	Thursday			8.097973611619999	21.6235502031	0.0	0.6
2018-04-06	1.0	Friday			10.8813912074	15.657725864000001	0.2	0.8
2018-04-07	0	Saturday			11.1450050142	21.097758611	0.6	0.6
2018-04-08	0	Sunday			21.2730123732	39.3221138848	0.0	0.1
2018-04-09	0	Monday			15.242737664100002	25.57551701860001	0.0	0.4
2018-04-10	0	Tuesday			12.2960578071	30.0338431464	0.0	0.2
2018-04-11	3.0	Wednesday			8.06719647513	12.336928473599999	0.1	0.1
2018-04-12	2.0	Thursday			7.1964188151899995	18.621849695799998	0.1	0.1
2018-04-13	1.0	Friday			4.55540355047	14.4186440574	0.1	0.1
2018-04-14	0	Saturday			7.32180012597	16.2543927299	0.0	0.6
2018-04-15	0	Sunday			8.061910258400001	14.504382769300001	0.1	0.7
2018-04-16	2.0	Monday			5.066698816090001	16.6755038367	0.0	0.6
2018-04-17	1.0	Tuesday			5.96325683594	21.5367149777	0.1	0.6
2018-04-18	1.0	Wednesday			7.58584970898	25.5621585846	0.0	0.5
2018-04-19	2.0	Thursday			8.44487349192	24.2993984222	0.0	0.5
2018-04-20	0	Friday			11.730179574800001	25.1943834093	0.0	0.4
2018-04-21	0	Saturday			11.6272113588	18.4447758993	0.1	0.4
2018-04-22	0	Sunday			10.950025240599999	23.090586344400002	0.0	0.2
2018-04-23	3.0	Monday			11.106520123	27.0081371731	0.0	0.3
2018-04-24	0	Tuesday			12.7461374071	27.8104510837	0.0	0.4
2018-04-25	2.0	Wednesday	Dia da liberdade		10.5097846985	24.4720293681	0.0	0.4
2018-04-26	1.0	Thursday			9.15405962202	23.6255656348	0.0	0.6
2018-04-27	2.0	Friday			6.2016325526800005	16.323780271700002	0.0	0.7
2018-04-28	1.0	Saturday			4.26168523894	14.0446280373	0.0	0.7
2018-04-29	0	Sunday			4.66951767604	11.0538029141	0.0	0.7
2018-04-30	1.0	Monday			3.3938358359900005	13.898442586300002	0.0	0.9
2018-05-01	0	Tuesday	Dia do Trabalhador		3.2837706671799998	11.4915719562	17.6	0.7
2018-05-02	1.0	Wednesday			-1.2583290868299999	10.654261589099999		
2018-05-03	2.0	Thursday			5.36613872316	10.756145583299999		
2018-05-04	0	Friday			3.90157779058	18.334441926700002	0.1	0.8
2018-05-05	0	Saturday			9.58873547448	23.9961628384	0.0	0.5
2018-05-06	0	Sunday			10.4757848316	13.8571869532	0.2	0.7
2018-05-07	1.0	Monday			13.6503533257	22.950269699099998	0.3	0.6
2018-05-08	0	Tuesday			20.7442124685	37.718746609200004	0.0	0.3
2018-05-09	1.0	Wednesday			14.2710661358	24.8356933594	1.1	0.5
2018-05-10	1.0	Thursday			9.545358551869999	27.4703047011	0.0	0.3
2018-05-11	0	Friday			6.10215658612	12.2897933324	0.2	0.5
2018-05-12	1.0	Saturday			5.610490481059999	16.3795502981	0.1	0.1
2018-05-13	2.0	Sunday			3.74356918865	14.2196938197	0.0	1.1
2018-05-14	2.0	Monday			8.76657983992	19.3942421807	0.0	0.6
2018-05-15	0	Tuesday			8.91620964474	24.281061596300002	0.0	0.6
2018-05-16	1.0	Wednesday			10.495874087	26.6860014598	0.0	0.4
2018-05-17	1.0	Thursday			12.6785086526	27.5480160183	0.0	0.4
2018-05-18	0	Friday			12.4015328089	24.7754215664	0.0	0.6
2018-05-19	1.0	Saturday			11.728892008499999	26.1240124173	0.0	0.4
2018-05-20	2.0	Sunday			10.459565056699999	24.5099945068	0.0	0.6
2018-05-21	1.0	Monday			9.700778007510001	21.393880632200002	0.0	0.8
2018-05-22	2.0	Tuesday			8.52864032322	23.8714232975	0.0	0.7
2018-05-23	1.0	Wednesday			10.5268228319	25.094473309	0.0	0.7
2018-05-24	1.0	Thursday			12.7284230126	20.1623575422	0.0	0.6
2018-05-25	0	Friday			12.6999638875	17.4606819153	5.3	0.2
2018-05-26	0	Saturday			12.1002855301	20.2490581936	14.5	0.2
2018-05-27	0	Sunday			10.9012062285	18.465681923800002	0.3	0.5
2018-05-28	0	Monday			10.2130028407	19.8577077654	0.1	0.7
2018-05-29	2.0	Tuesday			11.481560919000001	15.689215978	0.2	0.9
2018-05-30	1.0	Wednesday		Festas do Corpo de Deus	11.8095432917	16.6251822578	0.2	0.4
2018-05-31	0	Thursday	Corpo de Deus	Festas do Corpo de Deus	9.58090347714	17.1819424099	0.6	0.4
2018-06-01	0	Friday			0.17865714430799998	8.01312377718	1.2	0.2
2018-06-02	0	Saturday			-2.46832222409	9.50859472487		
2018-06-03	1.0	Sunday			3.29237273004	11.3414026896		
2018-06-04	0	Monday			5.12070629332	11.4216396544	0.1	0.4
2018-06-05	1.0	Tuesday			11.0768373277	25.4016435411	0.0	0.4
2018-06-06	2.0	Wednesday			12.2301621967	20.4754793379	0.1	0.2
2018-06-07	1.0	Thursday			13.5282363892	25.3252571954	0.1	0.6
2018-06-08	0	Friday			15.3649353451	25.999486923200003	0.0	0.4
2018-06-09	0	Saturday			12.8594722748	28.468489540900002	0.0	0.5
2018-06-10	0	Sunday	Dia de Portugal		8.859876420760003	22.3721779717	0.0	0.3
2018-06-11	1.0	Monday			7.22348207898	12.2376856274	0.1	0.4
2018-06-12	1.0	Tuesday			7.86545907127	17.520005756	0.1	0.0
2018-06-13	2.0	Wednesday			10.0858011246	23.7464864519	0.0	0.6
2018-06-14	2.0	Thursday			10.864192009000002	25.707004547100002	0.0	0.5
2018-06-15	1.0	Friday			12.2983228895	24.2269846598	0.1	0.6
2018-06-16	0	Saturday			12.0787271923	27.33136516150001	0.0	0.6
2018-06-17	1.0	Sunday			14.3624761369	30.869245317199997	0.0	0.6
2018-06-18	0	Monday			17.1984358894	32.5308833652	0.0	0.4
2018-06-19	1.0	Tuesday			17.5785944197	31.752699745999998	0.0	0.3
2018-06-20	2.0	Wednesday			15.8347478443	30.5777219137	0.0	0.5
2018-06-21	0	Thursday			15.7487154007	28.3735317654	0.0	0.4
2018-06-22	0	Friday			16.1434403525	29.9908574422	0.0	0.5
2018-06-23	1.0	Saturday			17.6995991601	32.0286816491	0.0	0.4
2018-06-24	0	Sunday			16.3270835876	27.8908307817	0.0	0.5
2018-06-25	1.0	Monday			15.749699274700001	20.7411166297	0.0	0.7
2018-06-26	2.0	Tuesday			12.958112186900001	19.8784145779	0.0	0.5
2018-06-27	3.0	Wednesday			11.7400865555	23.288719601100002	0.0	0.5
2018-06-28	0	Thursday			12.2667214076	23.989257388600002	0.0	0.6
2018-06-29	0	Friday			13.5951990551	24.566588083899997	0.0	0.6
2018-06-30	0	Saturday			14.0850569407	21.8160001967	0.8	0.6
2018-07-01	0	Sunday			-1.89743192991	9.36298391554	0.0	0.3
2018-07-02	1.0	Monday			-2.21193946732	10.2955037223		
2018-07-03	0	Tuesday			0.904800070657	11.6550909678		0.0
2018-07-04	0	Wednesday			5.475599659809999	12.5771315893	0.1	0.1
2018-07-05	2.0	Thursday			11.474533928800001	26.2737119463	0.0	0.6
2018-07-06	1.0	Friday			12.0462883843	15.905934757699999	0.1	0.7
2018-07-07	0	Saturday			13.9115115272	25.521516588	0.2	0.6
2018-07-08	0	Sunday			13.8811845779	25.5244149102	0.0	0.8
2018-07-09	1.0	Monday			16.6616931491	29.5183751848	0.0	0.4
2018-07-10	2.0	Tuesday			5.7854191992	21.835463417899998	0.0	0.4
2018-07-11	1.0	Wednesday			6.13747474882	14.5645481745	0.1	1.0
2018-07-12	2.0	Thursday			6.910333580439999	12.151299688599998	0.2	0.1
2018-07-13	0	Friday			15.491266886400002	25.470643361399997	0.0	0.6
2018-07-14	1.0	Saturday			15.097367074800001	24.4951640235	0.0	0.6
2018-07-15	0	Sunday			13.867094675699999	23.8233657413	0.0	0.8
2018-07-16	0	Monday			13.327765252899999	24.931605445	0.0	0.8
2018-07-17	0	Tuesday			12.3320318858	27.9873627557	0.0	0.7
2018-07-18	2.0	Wednesday			14.752369350899999	21.988948610100003	0.0	0.8
2018-07-19	1.0	Thursday			15.3389432695	21.9065132141	0.0	0.7
2018-07-20	0	Friday			14.6281474431	24.7392101288	0.0	0.5
2018-07-21	0	Saturday			12.102705213800002	26.120968712699998	0.0	0.6
2018-07-22	0	Sunday			13.6069672902	29.0478962792	0.0	0.7
2018-07-23	0	Monday			14.052756521400001	25.486858156	0.0	0.6
2018-07-24	1.0	Tuesday			13.5106542375	25.494113922100002	0.0	0.7
2018-07-25	1.0	Wednesday			13.619907061300001	26.8944407569	0.0	0.6
2018-07-26	1.0	Thursday			13.8245065477	25.299701902600003	0.0	0.8
2018-07-27	1.0	Friday			12.638571103399999	24.1275051965	0.0	0.8
2018-07-28	0	Saturday			11.024573008199999	24.7894234127	0.0	0.7
2018-07-29	0	Sunday			11.3863384459	23.8765070173	0.0	0.7
2018-07-30	1.0	Monday			15.1610283322	25.5839305454	0.0	0.6
2018-07-31	0	Tuesday			14.699631267100001	27.3676874373	0.0	0.6
2018-08-01	1.0	Wednesday			0.821070743932	10.949917369400001	0.4	0.3
2018-08-02	5.0	Thursday			-2.2520693937900003	9.165323893230001		
2018-08-03	0	Friday			6.74984863069	13.256212446400001		0.0
2018-08-04	0	Saturday			4.49767706129	13.3865647846	0.0	0.4
2018-08-05	0	Sunday			11.0473383798	21.9973184797	0.0	0.6
2018-08-06	1.0	Monday			9.451887342660001	16.8113892873	0.0	0.1
2018-08-07	1.0	Tuesday			14.100369029600001	29.0738862356	0.0	0.6
2018-08-08	1.0	Wednesday			13.635014534000002	24.195074717199997	0.0	0.8
2018-08-09	1.0	Thursday			14.8452540504	28.522829479600002	0.0	0.2
2018-08-10	1.0	Friday			10.350944625	23.645854738	0.0	0.2
2018-08-11	0	Saturday			5.54982344309	11.445008913699999	0.2	0.2
2018-08-12	0	Sunday			5.36629109912	11.429671711400001	0.1	0.1
2018-08-13	1.0	Monday			14.0239655177	24.8848567539	0.6	0.9
2018-08-14	0	Tuesday			12.8230547375	33.4180569119	0.0	0.6
2018-08-15	1.0	Wednesday	Assuncao de Nossa Senhora		16.583084318399994	31.8999862671	0.0	0.3
2018-08-16	1.0	Thursday			14.404336929300001	27.987484614099998	0.0	0.5
2018-08-17	1.0	Friday			14.8597924974	30.8289305369	0.0	0.6
2018-08-18	0	Saturday			16.4818229675	30.9968397352	0.0	0.4
2018-08-19	1.0	Sunday			16.240682495999998	33.6506148444	0.0	0.3
2018-08-20	1.0	Monday			18.4257414076	35.7111328973	0.0	0.3
2018-08-21	1.0	Tuesday			18.1057713826	35.589928944899995	0.0	0.3
